actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
0.49410292636307457,-1.3099394097687707,-1.0,0.14897905692221627,0.09974013455989218,0.9485487933158875,1.2052674243450165,14.745368957519531,9.0,56.74226119837716,9000
0.6273258693756596,-2.011323546209643,-1.0,0.16128012561990368,0.09910798713510209,1.039714427471161,0.4829460647106171,10.856661319732666,10.0,214.09310633530276,10000
0.5716833377641345,-2.58901522083888,-1.0,0.15481134988958872,0.09849786288926056,1.0583749198913575,0.4842455939054489,10.949774503707886,11.0,230.86611380671891,11000
0.5511241872464457,-2.9605028667757587,-1.0,0.15186717841894395,0.09791119675381424,1.0124396800994873,0.7573795924186707,10.86307978630066,12.0,62.7974269076896,12000
0.5202502400156052,-3.3455792003207736,-1.0,0.14795803290510934,0.0973230315625074,0.9729555053710938,0.6086074113845825,14.821696996688843,13.0,40.102634615780396,13000
0.48987418220889184,-3.7948880849346036,-1.0,0.14415059382877043,0.09675155384153754,0.9481020622253418,0.9876922564506531,10.861675024032593,14.0,101.05924219980403,14000
0.44062588706849115,-4.467614215517801,-1.0,0.138582976919318,0.09619364177806732,0.9552869229316712,1.4594882168769836,10.90639352798462,15.0,116.83482254154741,15000
0.3341330965199778,-5.424823264921865,-1.0,0.1276306014868521,0.09566189438000311,0.9928546528816223,2.1949630560874938,10.839751720428467,16.0,158.13787650431962,16000
0.2716158331179666,-6.08520299669296,-1.0,0.12101144970409454,0.09514860393400604,1.0191001286506653,2.2781306247711184,14.753745317459106,17.0,173.2873783686496,17000
0.11123019189483696,-6.837845325469971,-1.0,0.1052296643535937,0.09469914393587571,1.0637625327110292,2.0229723501205443,10.79959750175476,18.0,250.89223512227082,18000
-0.0865758950156825,-7.789797094133165,-1.0,0.08612775347299045,0.09428580800710623,1.077441677570343,2.6519054131507875,10.847130537033081,19.0,140.56018578876134,19000
-0.25714835629708344,-8.918527003257505,-1.0,0.06979002599649492,0.09395016338329303,1.1004345498085022,3.056709201812744,10.833518505096436,20.0,139.2285304120977,20000
-0.3528671387789978,-9.934232931288461,-1.0,0.06060535032006483,0.09365416133220557,1.1095050330162048,2.7166029233932494,14.713241815567017,21.0,174.96680102802074,21000
-0.39341572714188405,-11.398366605081867,-1.0,0.05663961196138013,0.09336379077498744,1.145396511554718,2.740163755893707,10.868006229400635,22.0,181.7310906382853,22000
-0.559423102036355,-13.315674751523941,-1.0,0.04103281161200906,0.09313454743857334,1.2026842007637024,7.207880707740784,10.889327764511108,23.0,416.8290333969361,23000
-0.6400617793683083,-14.862522771281581,-1.0,0.03345347880085389,0.09294716351014302,1.3204309406280517,6.404113012313843,10.861311435699463,24.0,352.2682062916668,24000
-0.6468416050313011,-15.956252794417123,-1.0,0.03276099343710239,0.09275471678407107,1.3373881931304932,4.905581792831421,14.691052913665771,25.0,251.97400162522854,25000
-0.7318543075553833,-17.60461358101137,-1.0,0.02483148407191038,0.09260813355224547,1.3976976242065429,7.952909454345703,10.814332723617554,26.0,348.5183266198175,26000
-0.9258560088891832,-19.45016258481949,-1.0,0.006859464838819962,0.09249787696806323,1.4742045316696166,6.040719404220581,10.876270294189453,27.0,386.48515696559696,27000
-1.0212283326733498,-21.587173800314627,-1.0,-0.001963361408636575,0.09249329258056074,1.5375193481445313,16.228131259918214,10.796001434326172,28.0,468.5757714422847,28000
-0.9995470321367658,-22.97973414829799,-1.0,4.210886231342715e-05,0.09249864298845607,1.5645958042144776,7.9243860492706295,14.696513414382935,29.0,349.2238381945841,29000
-1.1888248612803798,-24.99673532670544,-1.0,-0.017476569793577635,0.09255024216223573,1.6189666776657103,9.534112991333007,10.827885389328003,30.0,354.84525523755303,30000
-1.2246735304120988,-26.905967651851594,-1.0,-0.02082420252115717,0.09268158311901754,1.7132484130859376,16.234660984039305,10.857223272323608,31.0,369.6331296072013,31000
-1.260772451277702,-29.201449117352887,-1.0,-0.024211938072356484,0.0928442907184943,1.76442014503479,14.632304843902588,10.812904596328735,32.0,445.6157446454136,32000
-1.3693697263324072,-31.523176405164932,-1.0,-0.034374477349162574,0.09307177556656775,1.8084436626434326,17.691524463653565,14.633875608444214,33.0,509.6129782467054,33000
-1.3885877805371438,-33.138557557136785,-1.0,-0.03626798570246225,0.09332386480716214,1.826548095703125,13.658023231506348,10.801627397537231,34.0,195.67176014262418,34000
-1.3483798087589325,-36.4845397888668,-1.0,-0.0326099972654548,0.09360778891933012,1.9353263149261475,15.505853702545165,10.918022394180298,35.0,699.9811791634705,35000
-1.398712279335145,-38.70949665192635,-1.0,-0.03743487172910283,0.09388892527135963,1.9792584419250487,19.665532531738283,10.802917957305908,36.0,557.8005105431707,36000
-1.3749417407172067,-42.02865673246838,-1.0,-0.03531752106925798,0.09418548072117573,2.0479425582885744,18.347318618774413,14.669798135757446,37.0,491.5827244630873,37000
