actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,step
0.5926788614392281,-0.6212637820243836,-1.0,0.15828211617469787,0.09941171858419057,0.29669372451305387,0.21878446904942395,25.585461139678955,5.0,23.256352304721158,5000
0.6637621812820435,-0.938829119682312,-1.0,0.16331803178787233,0.09816059665041624,0.2824816846251488,0.14002224741503597,20.85661292076111,6.0,68.41537624692515,6000
0.6625855808258057,-1.2153827447891234,-1.0,0.16119124090671538,0.09695117490338424,0.2593351504802704,0.057682981565594676,20.992624759674072,7.0,25.605570570075177,7000
0.6387153143882751,-1.4479418067932128,-1.0,0.15694526529312133,0.09577134854214593,0.25003478294610976,0.12918400320783258,20.723636627197266,8.0,37.419734379793255,8000
0.6621029601097107,-1.697451166152954,-1.0,0.15725702619552612,0.094613119229667,0.25317893332242963,0.1253288461044431,25.623422145843506,9.0,52.38000135941922,9000
0.6563493390083313,-2.257138171195984,-1.0,0.1548136417865753,0.09346794083318646,0.27994984430074693,0.23249091847985984,20.81036376953125,10.0,116.24418806518663,10000
0.6641016688346862,-2.697746796607971,-1.0,0.1536624801158905,0.0923379390608819,0.30144299888610837,0.27294862328469754,20.850533723831177,11.0,145.15220846472786,11000
0.6335013055801392,-3.4311542606353758,-1.0,0.14903883111476898,0.0912367085679958,0.3309029375910759,0.27049959093332293,20.635177850723267,12.0,192.32918032460668,12000
0.5153453276157379,-3.7766613807678224,-1.0,0.13668414634466172,0.09019546043152213,0.32599286049604415,0.4954821300804615,25.48509383201599,13.0,23.815604753338857,13000
0.4608244740366936,-4.635733318328858,-1.0,0.13033788216114045,0.08920921739311445,0.3509857066869736,0.6372652130424976,20.73333191871643,14.0,148.54100037607844,14000
0.3445239568203688,-5.517772254943847,-1.0,0.1187181892991066,0.0882987052243018,0.3848297002315521,1.114059466779232,20.79556655883789,15.0,226.90059006680013,15000
0.2628368601799011,-6.9186974754333495,-1.0,0.11041064873337746,0.08741851801802354,0.42084657108783724,0.9741986696124076,20.6543607711792,16.0,171.58893473279903,16000
0.0956020063906908,-8.234725734710693,-1.0,0.09491868686676025,0.08661894165779463,0.4220289543867111,0.8762565606236458,25.544981956481934,17.0,172.3582598075705,17000
-0.08420101131498814,-10.189790252685548,-1.0,0.07870553776621819,0.08593319083039684,0.44372187864780427,0.8703632103204727,20.72814106941223,18.0,170.98094829286455,18000
-0.1337521498799324,-12.074866088867187,-1.0,0.07389703419804573,0.08529943431533092,0.4502515707015991,1.1231261693239212,20.92372155189514,19.0,159.63924085150364,19000
-0.19968182580173016,-13.637973724365235,-1.0,0.06778120969235897,0.08469115051553047,0.4758287457227707,1.3166950713396073,20.75773334503174,20.0,179.93613557640876,20000
